nom,note,photo,lien,prix
"11.6""PC Portable VANWIN Intel+8-256Go+Windows11+WiFi+Bluetooth+écran tactile+rotation 360° Basique&Bureautique Ordinateur portable","Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/6/7/6/1/300x300/van1692265086676/rw/11-6-pc-portable-vanwin-intel-8-256go-windows11-wi.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/11-6-pc-portable-vanwin-intel-8-256go-windows11-wi/f-1070992-van1692265086676.html?idOffre=2825378158#mpos=0|mp&sw=829abe3851e6709b12667b61ffbd50bac8746c1fe1fbdee85d3e4c51551423bb11bd4392a3b39e4b685952a54c8923474d6c9ed537428b8e45bf60b90d7b74678c74f3ca94e3e8bd01b3200becc5e319fb8097d1ee256fde903368f22217c96533d6d023a265308385b21d4afe2f55ffe4851a2b94c5740a00e1b9d55326fb0b,229€99
"PC Dell 3040 SFF Ecran 19"" i3-6100 RAM 8Go Disque 500Go HDMI Windows 10 Wifi",,https://www.cdiscount.com/pdt2/3/1/6/1/300x300/del3664870592316/rw/pc-dell-3040-sff-ecran-19-i3-6100-ram-8go-disque.jpg,https://www.cdiscount.com/informatique/achat-pc-ordinateur/pc-dell-3040-sff-ecran-19-i3-6100-ram-8go-disque/f-1070851-del3664870592316.html?idOffre=2161556128#mpos=0|mp,234€50
Ordinateur Portable Lenovo Thinkpad L390 - Core i5 - RAM 8Go - SSD 256Go - Windows 10 Pro,,https://www.cdiscount.com/pdt2/8/7/2/1/300x300/len1693529137872/rw/ordinateur-portable-lenovo-thinkpad-l390-core-i5.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-lenovo-thinkpad-l390-core-i5/f-1070992-len1693529137872.html?idOffre=2858194490#mpos=0|mp,209€00
PC Portable Lenovo IdeaPad 1 15IGL7 - 15.6' - Pentium Silver N5030 - 4 Go RAM - 128 Go SSD - Win 11,,https://www.cdiscount.com/pdt2/3/7/1/1/300x300/len1691141135371/rw/pc-portable-lenovo-ideapad-1-15igl7-15-6-pent.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-1-15igl7-15-6-pent/f-1070992-len1691141135371.html#mpos=0|cd,299€99
"PC Portable ASUS VivoBook 15 R515 | 15,6"" FHD - Intel Core i5-1135G7 - RAM 8Go - 512Go SSD - Win 11",,https://www.cdiscount.com/pdt2/7/8/5/1/300x300/asu1689171433785/rw/pc-portable-asus-vivobook-15-r515-15-6-fhd-in.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-15-r515-15-6-fhd-in/f-1070992-asu1689171433785.html#mpos=0|cd,543€87
"Ordinateur Portable Chromebook Acer CB314-2H-K9DB - 14"" HD - MTK MT8183 Octa-core - RAM 4 Go - 32 Go eMMC - ChromeOS - AZERTY","Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/0/0/1/1/300x300/nxawfef001/rw/ordinateur-portable-chromebook-acer-cb314-2h-k9db.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-chromebook-acer-cb314-2h-k9db/f-1070992-nxawfef001.html#mpos=0|cd,189€99
"PC Portable - THOMSON - NEO17 - 17,3"" HD - Intel Celeron N4020 - RAM 8 Go - Stockage 512 Go SSD - Windows 10 - AZERTY",Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/5/1/2/1/300x300/th17c8sl512/rw/pc-portable-thomson-neo17-17-3-hd-intel-c.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-thomson-neo17-17-3-hd-intel-c/f-1070992-th17c8sl512.html#mpos=0|cd,269€99
"11,6"" PC Portable 8 Go + 256 Go SSD, Tablette et ordinateur portable 2-en-1, Windows 11, écran tactile + rotation à 360° Bureautique",Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/6/1/0/1/300x300/van1696833253610/rw/11-6-pc-portable-8-go-256-go-ssd-tablette-et-o.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/11-6-pc-portable-8-go-256-go-ssd-tablette-et-o/f-1070992-van1696833253610.html#mpos=0|mp,229€99
"PC Portable Ultrabook - THOMSON NEO15 - 15,6"" FHD - Celeron N4020 - RAM 4Go - 128Go SSD - Windows 11S AZERTY + Office 1 an",Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/1/2/8/1/300x300/th15c4sl128/rw/pc-portable-ultrabook-thomson-neo15-15-6-fhd.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ultrabook-thomson-neo15-15-6-fhd/f-1070992-th15c4sl128.html#mpos=0|cd,199€99
PC Portable 14'' FHD - Ordinateur portable Windows 11- RAM 6Go Stockage 256Go SSD - Intel® Celeron™ N4020 - HDMI - Avec souris - Or,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/1/4/9/1/300x300/aoc0792136693149/rw/pc-portable-14-fhd-ordinateur-portable-windows.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-14-fhd-ordinateur-portable-windows/f-1070992-aoc0792136693149.html?idOffre=2654024576#mpos=0|mp&sw=829abe3851e6709b12667b61ffbd50ba6b6faff8723e88623952a6a974340ad9b310e54d0657fc7b82a2784bd3850f3e7f05831a75bf9f7304780d90646c76e406683f1b03579a6fdb214c9203b849d31a16de71dfcc63f10d37f0ea6db607891eb2159a1d5ab32dd0b92a707e6f8caef2b0178af5a1937a97252ac006ef4d68,229€99
"PC HP Compaq 6200 Pro SFF Ecran 22"" G630 RAM 16Go Disque Dur 2To Windows 10 Wifi","Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/2/9/6/1/300x300/hp3664870377296/rw/pc-hp-compaq-6200-pro-sff-ecran-22-g630-ram-16go.jpg,https://www.cdiscount.com/informatique/achat-pc-ordinateur/pc-hp-compaq-6200-pro-sff-ecran-22-g630-ram-16go/f-1070849-hp3664870377296.html?idOffre=1817522443#mpos=0|mp&sw=829abe3851e6709b12667b61ffbd50badf9dd4a37e0ea01b8b4dd82826ab8b09abc17e1d2210da39602dac15c03bf15cda4318e2c4787973146195e50945aa851ddf0fe87e601ef27cda31c8c9c4a55172fa567d857c363b68823b7a1c336268feb12bc08cce072d4cf63d02104394ff205ca826f629135b4885d91fd98291b9,200€69
"PC Portable HP 15-fc0071nf - 15,6"" FHD - Ryzen 5-7520U - RAM 16Go - Stockage 512Go SSD - Windows 11 - AZERTY","Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/1/n/f/1/300x300/hp15fc0071nf/rw/pc-portable-hp-15-fc0071nf-15-6-fhd-ryzen-5-7.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15-fc0071nf-15-6-fhd-ryzen-5-7/f-1070992-hp15fc0071nf.html#mpos=0|cd,499€99
"PC Portable 14'', stockage 8+256 Go, Derniers processeurs Celeron N5095 , Ordinateur Portable Windows 11, Écran 2K, 4 cœurs - Rose",Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/7/5/5/1/300x300/aoc1689587505755/rw/pc-portable-14-stockage-8-256-go-derniers-proc.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-14-stockage-8-256-go-derniers-proc/f-1070992-aoc1689587505755.html#mpos=0|mp,273€99
"PC Portable HP 15s-fq0024nf - 15,6"" FHD - Celeron N4120 - RAM 4 Go - 128Go SSD - Win 11 -Microsoft 365 Personnel inclus 1 an- AZERTY","Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/4/n/f/1/300x300/hp15sfq0024nf/rw/pc-portable-hp-15s-fq0024nf-15-6-fhd-celeron.jpg,https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-15s-fq0024nf-15-6-fhd-celeron/f-1070992-hp15sfq0024nf.html#mpos=0|cd,271€99
